,issuekey,storypoints,context
110,54062784,1,tech evaluation support nfs cloud native deployment alternative object storage pages problem solve support object storage pages currently look arrive early this impact deployment gitlab helm chart migration kubernetes multiple service depend pages include web api service a large opportunity require pages one way potentially solve introduce share storage kubernetes deployment evaluation discuss feasibility idea ask large opportunity open capable utilize share storage kubernetes cluster implement pages helm chart cloud native image look like present today add support share readwritemany pv need service pages sidekiq api web run architecture load test cloud native deployment pages require utilize like rook portworx etc provide readwritemany support strongly consider utilize architecture forward migration dogfooding confirm pages architecture work scale recommend customer launch official support pages helm chart shared storage
111,53851171,1,add metric zip serve zip serve package implement type serving interface we add metric serve zip archive similar track compare serve time archive vs disk zipservingopenarchivestotal zipservingfilesperarchivecount i think os access histogram timing different request stage like connection tls handshake response write response byte response read this allow understand responsive os different stage edit also cache hit miss metric cache entry
112,53850876,1,tech evaluation extract reader logic disk serve package reuse serve disk use type reader struct try find resolve path file system structure this logic reuse serve content zip archive
113,35363254,1,root config contain unknown key pipeline fail root config contain unknown key deprecate we need update
114,35168405,1,remove eslint sast for reason eslint sast decide need pipeline pass warning
115,34952382,1,keep track dev dependency when run setup dev tool instal project local however overwrite file reference tool the dep check rule fail if change commit mistake use file common pattern track dev dependency inside file the release cli example we reference to ensure tool dependency remove leverage go modules i create file in file i list tool dependency import statement to add file call root directory add dev tool dependency dep check add entry consider version lock desire release commit change
116,34867840,1,sast scanning fail intermittently example job sast scanning fail job fail docker error connect post dial tcp lookup docker host from slack thread license scan work fine relate sast case legacy sast orchestrator docker docker way ci configuration implicitly enable docker docker orchestrator sast dind default important difference sast license scanning explicitly call docker run set job definition explain license scanning work i able pull i suggest override rule job trigger project override sast anymore try mr i suggest share static analysis actually need override secret sast gosec sast
117,34789512,2,add dangerbot pages page currently dangerbot suggest reviewer mr in theory engineer work golang able review large pool reviewer the maintainer pool pages small presently work intention develop maintainer additional reviewer add yml project gitlab page reviewer
118,34562513,1,tech evaluation option b serve custom file namespace domain open research issue implement approach b prioritize it tricky implement basically custom namespace level project break break custom domain task update proposal link issue
119,34133160,2,use custom file improved lint rule the follow discussion address start discussion comment be avoid clash client package we use automatic linting golangci lint default set relaxed rule to improve code style add custom file enable set useful linter we use gitlab runner consistency use base set rule want apply pages cc linter from gitlab runner linter enable iteration bodyclose deadcode dogsle goconst gocyclo goimport golint gosec gosimple govet ineffassign misspell structcheck typecheck unconvert unused varcheck whitespace other linter consider list support linter golangci lint linter description wsl improve line space annoying make code readable interfacer linter suggest narrow interface type lll long line unparam reports unused function parameter gocritic the opinionated go source code linter gochecknoinit this help mr x add linter configuration x enable linter
120,34001444,2,remove gitlab server fallback auth server artifact server currently auth server artifact server instead gitlab server command line flag that seamless upgrade deprecation announce remove from comment alternatively i think good remove fallback logic from operational perspective i find surprising gitlab server inherit auth server artifact server i find inverse intuitive but have specify param acceptable so verify main consumer probably omnibus specify gitlab server explicitly worth simply require specify fallback we need x mark auth server deprecate x make release deprecation post draft we change behaviour configuration option gitlab pages if run gitlab pages omnibus base package action require otherwise sure set gitlab server parameter remove auth server later consider remove artifact server use gitlab well new parameter introduce append path
