,issuekey,storypoints,context
103,71984925,3,repository update intermittently disappear busy repos host nfs mount share multiple gitaly server issue occur large customer gitaly node share nfs mount load balancer appear single storage rail after upgrade week ago user high traffic project instance report recently merge change disappear no error receive merge check update file later time change present they report issue this underlying issue look specific example find gc run separate gitaly host usermergebranch execute the gc report following error gitlab sidekiq unknown garbagecollect repositoryservice garbagecollect service crm lightning lightning service service service crm lightning lightning service default service gitaly repositoryservice level error msg warn garbage find opt gitlab data git datum repository group project object warning garbage find opt gitlab data git datum repository group object warning garbage find opt gitlab data git datum repository group object warning garbage find opt gitlab data git datum repository group object warning garbage find opt gitlab data git datum repository group object pid server system grpc time these file indicate file open file handle delete nfs perform silly rename occur rename file format keep disk file handle release this suggest delete pack file process specific process unclear in addition intermittent rpc error code unknown desc fail read descriptor stale file handle message multiple gitaly ruby rpc in case request fail data loss occur current nfs mount setting gitaly nod rw relatime proto tcp sys note customer add lookupcache positive setting early opportunity
104,71737554,2,gitaly http client specify tlsclientconfig support mutual tls auth gitaly currently specify tlsclientconfig http client request gitlab internal api this prevent interoperation service require mutual tls auth nginx the non grpc client gitaly update use configure gitaly certificate client connection
105,71507387,2,leverage well memory utilization from man git config file large size store deflate attempt delta compression store large file delta compression avoid excessive memory usage slight expense increase disk usage additionally file large size treat binary default mib platform this reasonable project source code text file delta compress large binary medium file wo common unit suffix k m g support gitaly set default i think m well threshold create well trade as i think number source file mb limited point blob compress optimize pack this config dynamically inject relevant git command rpc improve uploadpack performance repack performance tradeoff user perspective
106,71198033,2,reference transaction hook vote twice reference update the reference transaction hook call transition git reference transaction mechanism currently include exactly transition start prepare commit start prepare aborted as hook ignore state transition hook service twice pass state transition as result hook service vote twice reference update one argue feature bug order assert actually perform transition expect but case vote second transition prepared commit aborted useless git ignore git hook return value transition after transaction wrap way change fact as result stop vote second transition vote move prepared state
107,70726576,1,no use checksum comparison replication once replication update repository gitaly storage praefect run calculatechecksum source target gitaly nodes the result execution compare match error message write log example json msg checksum match hostname stor gprd shard default level error primary file replica file environment gprd pid time tier sv type praefect fqdn tag praefect stage main this happen pretty start replication error match checksum as step properly propagate log entry info go place log it clear action regard different checksum repository
108,70504008,3,fixup reference transaction hook base argument while reference transaction hook release git get bug cause git accidentally execute wrong hook interleave call reference transaction hook this bug currently prohibit use hook reference transaction vote new git version release upstreamed fix give late release potentially use hook as temporary workaround manually fixup hook name gitaly hook binary gitlab system hook instal reference transaction pre receive update post receive because hook call able tell case git mean execute reference transaction hook instead inspect hook argument reference transaction receive argument prepare commit aborted pre receive get argument update argument reference update fully qualified form ref head master clash verb post receive get argument as consequence hook reference transaction hook execute prepare commit aborted if execute argument sure git want execute reference transaction hook instead by make use info able fix hook casualty unblock git release fix
109,70060227,3,port userupdatesubmodule go userupdatesubmodule currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
110,70060225,3,port userapplypatch go userapplypatch currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
111,70060224,3,port usersquash go usersquash currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
112,70060223,3,port usercommitfile go usercommitfile currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
113,70060220,3,port userrevert go userrevert currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
114,70060218,3,port usercherrypick go usercherrypick currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
115,70060215,2,port userffbranch go userffbranch currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
116,70060212,2,port usermergetoref go usermergetoref currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
117,70060205,2,port userdeletetag go userdeletetag currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
118,70060200,2,port usercreatetag go usercreatetag currently handle gitaly ruby sidecar port go performance reason this handle shell git leverage way
119,69890593,2,ignore common certificate a temporary mitigation break change introduce this remove major version gitlab additionally user gitaly go client upgrade relate
120,69757246,2,re include reference transaction hook the reference transaction hook remove gitaly regression git cause wrong hook invoke input reference transaction hook interleaving hook call we need include reference transaction hook soon git release fix issue depend
121,69757169,2,call reference transaction hook ruby sidecar while pre receive update post receive hook manually ruby sidecar reference transaction hook this necessity want drop pre receive hook favor reference transacton hook this depend inclusion gitaly reference transaction hook release git
122,69722330,2,improve reconcile error handling individual repo failure occur currently reconcile command exit early repos experience unrecoverable error this stop command continue repository ideally error encounter individual repos report client display appropriately user
123,69699005,1,rename white blacklist reference git grep whitelist internal praefect whitelist contain project name repos wish replicate internal praefect whitelist internal praefect whitelist internal praefect withwhitelist configure whitelist repos allow replication internal praefect func string replmgropt internal praefect repo range whitelistedrepo internal praefect struct internal rubyserver headers prefix string whiteliste automatically internal rubyserver automatically whitelist ruby specific feature flag internal rubyserver require ok outgoing md contain non whitelisted key internal rubyserver require outgoing md contain whiteliste key internal rubyserver require outgoing md contain whiteliste feature key gitaly use black vs white instead use block allow list
124,69499544,3,praefect server metadata resolve pass ruby sidecar when receive praefect server metadata need resolve contain connection information base current peer connection information this fill remote ip address change depend praefect connect while normal call praefectfromcontext proxie call intend ruby sidecar as result sidecar receive invalid connection information use to fix need resolve address information gitaly inject resolve metadata ruby sidecar metadata reference
125,69398701,2,improved metric transaction today testrun show metric transaction improve way figure voter transaction client delay vote transaction miss server delay extremely static matter use primary win strategy maybe break
126,69174006,2,praefect reconcile hang fail staging praefect reconcile stage run normally minute hang fail stage follow error unable reconcile rpc error code unavailable desc transport close it reach point print finished
127,68935101,2,praefect subcommand miss user visible documentation when execute praefect list switch subcommand available praefect while switch short documentation available subcommand actually explain administrator want use as probably use stressful scenario incident happen have documentation handy admin praefect definitely helpful
128,68592316,1,document usage pgbouncer praefect cluster setup the doc include instruction setup configuration pgbouncer postgresql database
129,68589310,1,pgbouncer deployment terraform in order verify usage pgbouncer postgresql database praefect include pgbouncer terraform setup this allow verify praefect use pgbouncer protect postgresql issue
130,54077691,2,praefect distribute read counter mislabele storage during demo observe strange behavior distribute read counter area red rectangle note counter label storage the counter originate different praefects the objective read distribution distribute read multiple storage virtual storage we expect praefect distribute read different storage give time expect counter label storage case
131,54023862,4,implement support subtransaction with upcoming reference transaction hook implement gitlab org gitlab need extend transaction support subtransaction right know transaction invoke pre receive hook but reftx hook git operation give transaction arbitrarily time as know go happen transaction need cope allow multiple vote this subtransaction come each vote give node go create new subtransaction iff previous subtransaction node succeed if current transaction ongoing fail allow new subtransaction the outcome give node success subtransaction reach quorum thing node vote failure subtransaction arrive different thing start node create subtransaction
132,53975361,3,improve performance countcommits commit graph placeholder issue gitaly team know detail i in main performance issue gitaly cny node appear countcommits grpc method point speed git config true time git rev list real user sys git config false time git rev list real user sys if possible consider enable cc
133,53589477,2,refactoring listening address configuration the follow discussion address start discussion i think refactor allow set list address need serve mandatory schema listen var it simplify code wo need support couple place praefectserver type
134,50011205,3,filter environment variable execute custom hook our hook use set environment variable pass information process require operational while help variable sure filter envvar execute custom hook custom hook wo accidentally start depend internal variable mean public place thus execute custom hook equivalent avoid break customer script unknowingly start internal variable allow iterate fear breakage i label bug expose internal variable custom hook unintentional well
136,45200352,4,repair node fail reference transaction vote when vote reference transaction fail schedule replication job secondary date disagree vote compare primary this especially important soon implement voting strategy reach quorum node cast disagree vote
137,43404810,4,implement voting strategy transaction manager the transaction manager currently support single voting strategy register node need cast vote transaction abort in order support scenario resilient failure want implement additional strategy implement mechanism reach quorum subset node fail implement weight vote possible primary node fail subset secondary
138,38118155,3,protobuf generation behave differently ci our protobuf code generation behave differently ci vs locally our code generation process suppose download install correct version software deterministic continue
139,38110588,1,makefile test target prereq check git version many gitaly test depend correct minimum version git instal to save contributor waste time effort version detect prior run test contributor alert version support
140,37849669,2,run test git core master branch with new build git target quickly build git master branch in order catch issue upcoming git release early start run test git master branch this benefit aware backwards incompatible change git core find newly introduce bug fairly quick
141,36039988,3,on host locale output us ascii encode gitaly set environment variable lang child git process gitaly ruby on host locale instal cause ruby fall us ascii bit encoding default different locale as result encode output trigger argumenterror invalid byte sequence us ascii error string parse method execute a customer experience updateremotemirror return error probably place occur on host locale sh lang gitlab embed ruby p encoding lang gitlab embed ruby p encoding us ascii locale c posix locale lang on host instal work sh lang gitlab embed ruby p encoding lang ruby p encoding lang ruby p use encoding example encoding us ascii locale c posix locale lang
142,35722317,4,pass info gitaly nod avoid execute git hook secondary when proxye git operation multiple node node need know primary node secondary node this information require node decide execute custom hook primary
143,35479331,2,remove multi byte support line package the line package take input split delimiter send output define sender there currently support multi byte delimiter unused break break example twice byte delimiter send result there currently site feature test coverage therefor remove
144,35363262,3,lock worktree use the follow discussion address start discussion comment i wonder sense start worktree lock currently logic remove worktree old give threshold if threshold small i remove worktree use currently iff worktree strictly tie give operation tell operation lock worktree git worktree lock msg consequentially unlock worktree operation finish that guarantee delete worktree use the message choose way know operation lock lock additional context naturally happen worktree remove cause operation fail mid way unlock high threshold note we easily add def function add worktree lock if change make sense maybe create follow issue
145,35350580,1,omnibus gitaly dashboard support multiple node during demo observe omnibus gitaly dashboard gitaly time some panel current version support gitaly node instead table the dashboard allow view gitalies job set gitaly praefect gitaly node job praefect gitaly this option select gitalies
146,35316409,1,distribute read shard include primary problem currently read distribution feature skip primary node serve read traffic this understandable choice give write expensive read but soon write load distribute introduction transaction than load balance anymore solution primary node read traffic node
147,35255594,3,praefect coordinator streamdirector handle storage scope correctly current implementation streamdirector properly handle request storage option removenamespace case virtual storage storage gitaly differ like praefect storage coordinator write storage rpc request contain virtual storage instead map gitaly storage there open verify bug you check gdk testpraefecthandlesstoragescoperequest test locally
148,35144491,2,configure gitaly schedule nightly repo optimization we rpc optimizerepository design call improve performance repos currently utilize rail it complex figure good way invoke rail a incremental approach invoke internally gitaly routine schedule night weekend similar cron job
149,35039260,3,connection cache replicaterepository break token in drop support token token timestamp constraint it break replication production it unclear clock skew get timestamp old error
150,34819026,1,praefect migration drop gitaly table we old migration environment outdate gitaly table we write migration remove eg production environment list relation schema name type owner size description public table default bytes public sequence default bytes public table default bytes public table default bytes public table default bytes public table default bytes public sequence default bytes public table default bytes public sequence default bytes public table default bytes public table default bytes public table default kb public table default bytes public sequence default byte row
151,34785714,2,investigate sporadic praefect metric replication latency delay during demo observe sporadic datum replication delay latency metric we verify metric behave expect determine fix correct
152,34785652,1,expand praefect dashboard panel error rate include total rate the omnibus praefect dashboard panel error rate certain rpc proxie praefect this panel lack context total number handle request this add
153,34775378,2,improve gitaly connection error message a customer stand gitaly server recently run issue gitaly ruby process communicate main gitaly process execute usercommitfile specifically dns respond query gitaly hostname error rpc error code unavailable desc fail connect address give indication problem occur include target connect problem like significantly easy debug
155,34712319,2,replication queue size virtual storage label the prometheus metric break virtual storage this allow compare replication queue pressure virtual storage praefect aggregate virtual storage queue pressure praefects this require add label virtual storage metric relate
156,34595758,1,clean ruby implementation fetchinternalremote after port rpc go follow task remain x remove feature flag default go x wait release remove ruby implementation
157,34538258,3,explore use git mechanism when spawn git executable currently evaluate git actually observe runtime usual stdout stderr in order allow well traceing performance event git mechanism introduce we evaluate hook mechanism make sense insight git improve visibility ultimately allow well debugging pathological case
158,34501318,1,documentation how remove filterspec local repository during partial clone demo question ask remove filterspec repository git pull ensure present currently documentation provide proposal add section documentation unfilter repository
159,34416474,1,inforefsuploadpack disk cache file descriptor close use rpc method inforefsuploadpack use special cache base use file each request try find cache entry if exist datum read return result the read use os io stream but stream close miss result file descriptor leak
160,34383340,1,gitaly tmp folder cleanup run hour gitaly use special directory temporary folder name tmp it special background task run hour clean stale file but run start restart wrap infinite loop it observe check log miss log entry hour there entry service restart
161,34305990,3,port fetchsourcebranch go in fetchinternalremote port go like fetchsourcebranch thing ruby that make unreliable port go which improve sla rpc maybe performance
163,34086193,3,frame wise proxying write operation gitaly replicas problem solve when success signal send git protocol rpc write operation ha gitaly cluster want success signal communicate write succeed multiple location single node failure result data loss write operation currently route primary node this datum need send node cluster further detail replay write operation primary secondary node ideal performance reliability perspective it possible proxy write gitaly nod the simple approach frame wise proxying node slow block node in future stream wise proxying solve proposal implement frame wise proxying write operation gitaly node strong consistency test functional end end coverage provide exist replication test and broad coverage run entire end end test suite environment praefect storage include staging performance end end testing implement detailed plan performance test failure condition link reference
164,33980450,3,error fetchinternalremote git fetch fail signal terminate fetchinternalremote fail git fetch get sigterm and return error
165,33944108,2,praefect add latency misjudge calculatechecksum latency when look add latency praefect like calculatechecksum issue odd checksum extensively praefect proxye rpc client it like bug metric
166,33840434,3,praefect proper multi virtual storage support praefect advantage multi virtual storage support configuration real life handle properly current routing logic support multi virtual storage configuration allow request routing single virtual storage as replication multi virtual storage support affect helper subcommand dataloss proper multi virtual storage support require
167,33756926,2,revise usage replicasdatastore interface after move new approach leader election base different strategy method replicasdatastore interface need anymore they exist test to simplify project need clean refactor lead misunderstanding proper usage
168,33594811,3,the replicaterepository grpc automatically clean encounter error the replicaterepository grpc automatically clean encounter error currently error appear sort eat invoke rails process notify failure this result bad state project repository partially replicate destination gitaly storage shard file system in case underlying problem fix good however future proof unknown unencountered error replicaterepository grpc implementation include unwind rollback step ensure invoke error encounter this significantly unblock current process allow business spin large number project replication storage shard balance operation the fail replica repo matter original repository remain untouched define scope replicaterepository grpc method implementation
169,33497489,1,enable sql leader election default sql leader election available enable default sql base leader election default behavior automatic failover enable proposal when configure default leader election strategy sql ruby sql link reference
170,33397034,2,praefect behavior replication job fail persist currently praefect allow proxie rpc succeed associate replication job fail persist we simply log replication persist error impact success fail message client this incorrect behavior when praefect proxie rpc promise end user number thing the rpc proxie primary the replication job primary secondary schedule if replication job fail schedule fail rpc satisfy contract end user
